word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
sugar,1900,2,1396,630,5.9049,True,...re asid core s-x nice apples and place them whole in a saucepan with a piece of butter the a:ae of an egg and a pint of water; put a tea- spoonful of sugar in each of the hole
sugar,1900,2,1396,632,5.9145,True,"--ci.‘)- spring lfedieine.-idialf a pound of ep- som milts, 2 oz. of cream of tartar, 2 lernous, land 2 tablowoonfuls of white sugar. slice one lemon and squeeze the juice of the other, and set all th"
sugar,1900,2,1396,634,5.9355,True,"sugar icing, to make sugar icing for a twelfth cake mix of icing sugar with tbe whites of six eggs till the mixture ig thick and creamy. spread a thin laye..."
sugar,1900,2,1396,640,5.9756,True,household:. a teaspoonful of sugar added to pancake bamte/. will make the caka% a golden brown. fish may be scaled much easier by first dipping them into boiling water for a minute. a ...
sugar,1900,2,1396,641,5.9758,True,"currant frittee.s. three eggs, 3oz. of flour, 4oz. of currents, 4 table- spoonfuls of boiled rice, sugar to taste, a grate of nutmeg, half e, pint of milk, a pinch of salt, frying fat make the butter "
sugar,1900,2,1396,643,5.9802,True,"[prizz.] blackberry turban. stew llbs. of blackberries with ilb. sugar and half a gill of water. when cooked enough pass through a strainer on a dish. stand to cool. now take a stale loaf of broad, cu"
sugar,1900,2,1396,644,5.9842,True,"...ouffle3 sweet and savoury, are e made and dainty to eat. here is the recipe brown & poison's ""patent"" corn 305. cutter. 3 large c&gs. 3oz. fine white sugar. • pint milk. just melt the "
sugar,1900,2,1396,649,5.9925,True,"...and onions. melons are quite amongst the cheapest fruit we have at present—you can get such a large one for sixpence—and if tired of eating them with sugar in the usual way, you will fi"
sugar,1900,2,1396,650,5.9955,True,"[pans.] baking powder. take goza. carbonate of soda, 4ozs. tartaric acid, 2ors. sugar (very finely sifted), loz. salt. mix well together. add one teaspoonful of the powder to every pound of flour, and"
sugar,1900,2,1396,653,6.0081,True,"a ginger beer made with powders. to one pound of icing sugar add four ounces of tartaric acid, three ounces of carbonate of soda, half an ounce of essence of ginger, and four drops of essence of lemon"
sugar,1900,2,1396,656,6.0169,True,"...zik, get some !naafi mint, pink the leaves aft 12as stalks and wash well in several watem. chop verr fine and put into a basin with some-cuzrante.and sugar to taste, and a little water. ?flake yo"
sugar,1900,2,1396,657,6.0215,True,sugar and starch. the snhject of the sugar in the body' is rattier an interesting one. it is not generally known that all the standt-that we take into oar ...
sugar,1900,2,1396,659,6.0243,True,"x x x str amber-ay charlwrrs is mode by lining a plain mould with sponge biscuits. then making a syrup with a pound of sugar to a. oir,tt of water. when the syrup is clear add three-quarters of a kan("
sugar,1900,2,1396,661,6.0345,True,"*** orange and ground rice pudding.—peel 4 oranges carefully, and slice them; bring 1 pint of milk to the boil, with loz. castor sugar; beat up a tablespoonful of rice in a little cold milk and stir i"
sugar,1900,2,1396,662,6.0367,True,"cra;ttn or;.ieam. two eggs, 2 large lemons, 6oz. sugar, half- pint of cream, to-l. of sheet gelatine rub the loaf sugar on to the rind of the lemons to get the flavour and colour, or else grate the ri"
sugar,1900,2,1396,663,6.0422,True,sugar and starch. the snhject of the sugar in the body' is rattier an interesting one. it is not generally known that all the standt-that we take into oar ...
sugar,1900,2,1396,669,6.0661,True,"grape-sugar jelly. pour three gills of boiling water on to two tablespoonfuls of grape-nuts, and let this soak for some minutes. when sold, strain the water into..."
sugar,1900,2,1396,670,6.0681,True,"... tomato jelly.—cut the tomatoes in pieces, boil and strain; measure the juioe, add a alined lemon, and boil half an hour. now add nn equal measure of sugar and an ounce of dissolved g"
sugar,1900,2,1396,671,6.0685,True,"pitizz.""l currant fritters. three eggs, 3oz. flour, 4ozs. currants, 4 table. spoonfuls boiled rice, sugar to taste, a grate of nutmeg, pint of milk, a pinch of salt, frying fat. make the batter by mix"
sugar,1900,2,1396,672,6.0717,True,"rizine pudding baked. plain and economical: a nice pudding f ,ft children ingredient' ot.e teecurfit, wzine, 2 tablssocnnfuls taoist sugar 1 quart milk, ,i-oz butter, or two small tablespoon- fuls cho"
sugar,1900,2,1396,673,6.0743,True,"tans] american layer cakil roquinxi -vb. flour, ilb. butter, 11b. castor sugar, three eggs. one gill treacle, one gill milk, half teaspoonful carbonate of sode.. thrice outicee ohoppod ra:431718, 11 b"
sugar,1900,2,1396,677,6.1003,True,"household hints. glean oilcloth with skimmed milk or milk snd water; soap will ruin it. a lump of sugar dropped into .a teapot not ec stantly in use prevents any mt.tme.ss n,. it is said that a lump o"
sugar,1900,2,1396,679,6.1068,True,"rpazze.l ping pong cake best 3 eggs and 5 ounces of sugar to a cream, add 6 ounces of pastry flour in which a tea spoonful of baking powder is mixed, also tho grated rind of one orange. beat all well "
sugar,1900,2,1396,683,6.1226,True,"saerbert. half pound of sugar, 41b. of tartaric acid, ib. of carbons-to of soda, 60 drops essence of lemon. mix the sugar and eseenoo of lemon, and dry thoroughly; pass all throug..."
sugar,1900,2,1396,684,6.1232,True,"...vrkl(ti; dalleass sad dr i saarldliag pro owes sad uassi ectioes household recipes mince meat without suet. taks 311 s. of applos, ilb. butter, 21bs. sugar, lilt's. currants, lila, tainins,"
sugar,1900,2,1396,685,6.1263,True,"[thum] marble cake. beat four eggs with boz. oastor sugar and boa bistr add flour. divide the mixture into throe nortions. flavour one with coffee and vanilla. asiother with pine- apple, and to this a"
sugar,1900,2,1396,686,6.1301,True,"cdcoanut creams. take the white: of one egg, beat stiff, add two tablespoonfuls of cream, and two tablespoonfuls of iceing sugar tr) •one of fresh grated cocoanut, then stiffen enough to insy...ld, ma"
sugar,1900,2,1396,690,6.1504,True,"round the kitchen fire. orange pudding.-6oz, stale sponge cake crumbs, pour over them a pint of warm milk, and let it cool. rub 41b. lump sugar on to the rinds of two oranges. squeeze the juice of fiv"
sugar,1900,2,1396,692,6.1524,True,"...ater. stalk and 661111 one pound of ripe red ourrante, brume the fruit with a wooden spoon and add to it had a pint of water and half a pound of lump sugar stir it over the fire till it. begi"
sugar,1900,2,1396,695,6.1629,True,"banana blancmange one pint of milk, lloz. of cornflour, lioz. of easter sugar, 2 bananas, flavouring essence if eked. lex the cornflour with a little of the mire; boil the remainder with the sugar whe"
sugar,1900,2,1396,696,6.1635,True,"...d of loaf stigar: dorothy not quite quarter pint 01 milneow. water,five eggs, one lent( half pound flour, quarter teaspoonful carbonate of soda. boil sugar and water toget"
sugar,1900,2,1396,698,6.1657,True,"*- * coronation bisewts.—drate the rind of a lemon, and add it to ill,. of adted and dried flour. beat four eggs with ilk of castor sugar thoroughly, then add the flour and a little of the lemon-juice"
sugar,1900,2,1396,699,6.1699,True,"chocolate biscuits. -- beat four yolks of eggs, liozs. powdered chocolate, and 60zs. powdered sugar for 20 minutes. add 4 whites of eggs, well whisked; stir in by degrees gozs. flour. put the page in "
sugar,1900,2,1396,701,6.1831,True,"to brown bread and pastry. if the oven does not brown, sprinkle a good handful of sugar on the bottom of the oven. it will then brown .anything. mrs newton, 126, richardson-st., wallsend. sew hooks wi"
sugar,1900,2,1396,702,6.1885,True,"...r pounds of flour, 11b. butter, 11b. fine stgar, 21bs. curiants, 10 or 12 eggs, 14 tea. spoonfuls of mixed spice, alb. mixed peel. mix the butter and sugar well together, an"
sugar,1900,2,1396,704,6.1958,True,"*** luncheon cake.—work 3oz. of butter with your hand until in a cream; than mix with it a little ground cinnamon and a of castor sugar, and continue to work the sugar mud butter for ten minutes; then"
sugar,1900,2,1396,705,6.1977,True,"no sugar allowed. alongside the teas, sacchariee in ever, forra as a fluid, powder, and tabloid is displayed, and la the ica, coffee, cakes, and desserts abso..."
sugar,1900,2,1396,706,6.1978,True,"...r thoreughly cleaning the quantity of crab apples required, to 1 quart of apples add 1 pint of water boil for one hour, then strain well; add 11b. of sugar to 1 pint la syrup, a"
sugar,1900,2,1396,707,6.2008,True,"gooseberry. janl. for this recine, which is a frcneh one, equal weights of fine ripe red gooseberries and loaf sugar will be required. top and tail the gooseberries with a sharp knife, and take ear 3 "
sugar,1900,2,1396,709,6.2041,True,"household hints. ""castle puddings."" take two eggs, their weight in butter, castor sugar and flour, bent the butter and sugar to a cream, add the eggs, then the flour gradually, and a little flavouring"
sugar,1900,2,1396,711,6.2073,True,"[plum] bottled red currants. put 'tlba of red currants, already stalked, into a bowl, and place in the oven, abio put 7ils. of cane sugar into a bowl, and place in the oven until both are thoroughly h"
sugar,1900,2,1396,712,6.2073,True,"rms.] seasonable hint& in preparing sugar for sweetmeats let it be entirely dissolved before you put in •-n i the fire. if you dissolve it n waiter, allow about half a pint of water to a poun..."
sugar,1900,2,1396,714,6.2155,True,"ipbxza.] bride cake. two pounds of flour, • 2lbs of butter, abs: of 'leaf sugar, 2b eggs, 41bs. of currants, lb.. of mig- rants, lb. of almonds; lib. of citron, or orange, lb. of candied lemon peel, o"
sugar,1900,2,1396,715,6.2197,True,"to dry peas. allow a heaped tablespoonful of caster sugar to each quart of shelled peas. sprinkle the peas with the sugar, and lay them on a paper on a baking tin_ allow them to remain at the mouth of"
sugar,1900,2,1396,716,6.2236,True,"chocolate fingers. six ounces of butter, eoz. of castor sugar, loz. ot meta, boz.•flour, a few drops of yanilla essence, a ""bttle.rnilk, 1 teaspoonful of baking powder. beat the butte; a cream, then a"
sugar,1900,2,1396,720,6.2417,True,"x x x rhubarb juice pudding .—take a pound of rhubarb, clean the stalks and cut them into pieces, put them into a saucepan with half a pound of sugar and enough water to cover the stalks, stew till so"
sugar,1900,2,1396,721,6.2475,True,"[paizz.l ram buns. put 4oz. of flour in a basin, with a pinch of salt, &oz. castor sugar, arid as much water as will make a thin batter. ,let this soak for twenty minutes, than put 2oz. of butter in a"
sugar,1900,2,1396,726,6.2764,True,"hi sharpen all kinds of fish sauce with lemon juice. a diah of hiaek pepper greatly improves vanila ice cfre£llll. _ put sugar in water used for basting meats of au kinds—it adds a flavour, especially"
sugar,1900,2,1396,731,6.2893,True,"rms.] seasonable hint& in preparing sugar for sweetmeats let it be entirely dissolved before you put in •-n i the fire. if you dissolve it n waiter, allow about half a pint of water to a poun..."
sugar,1900,2,1396,733,6.2952,True,"...e the at re while the-fridt. is tender. peel one pound oi the finest rhubarb alai cut it into inch lengths, adding three-quarters of a pound of white sugar and the juice and rind"
sugar,1900,2,1396,737,6.3055,True,"household hints, lemon jun:* and sugar mixed very thick, i fui 10 irehove coughs and sore throats. s vinegar and water makes a good mouthsysd. and quenches thirst, and allays feverishness...."
sugar,1900,2,1396,739,6.3143,True,"*** grape jelly.—put two ounces of isinglass into a pint of water, season it with sugar to taste, and add the juice of two lemons. when this has boiled for five minutes, throw in the shell and white o"
sugar,1900,2,1396,740,6.3235,True,"ginger wine. put 311 s. of loaf sugar into a bowl, add 3 quarts te boiling water; as soon as the sugar is dissolved add 2 drachms essence of cayenne, 4 drachms tssenoe of ginger, 1 pennyw..."
sugar,1900,2,1396,741,6.3246,True,"[pans.] strawberry jelly. pick the strawberries, put them into a pan, squeeze them well with a wooden spoon, add suffi- cient pounded sugar to sweeten. let them re. nmin for one hour that the juice ma"
sugar,1900,2,1396,745,6.3372,True,"queens cakes. ilb. fresh butter, 4oz. currants, 3oz. castor sugar, loz. glac6 :harries (cut tine), loz. mixed peel, 2 eggs. _ mettioo.—beat the butter and sugar to a cream, beat tn the eggs, mix in th"
sugar,1900,2,1396,746,6.3373,True,"fpßlzz.] to keep cream sweet. as the warm weather is coining on the follow- ing hint will be found useful by many readers:— add a. little castor sugar to the cream you want to keep, and then heat it v"
sugar,1900,2,1396,747,6.3379,True,"houszhold hints. dishcloths are quickly made fresh and sweet by boiling in clean water with a good lump of soda added. always put the sugar used in s tart in the centre of the fruit, not at the top, a"
sugar,1900,2,1396,748,6.3424,True,"... to salt butter. september is the proper month to cure bwitaw. wash it thoroughly from all im- purities, them add 7oz. of salt and loz. of soft brown sugar to every 141bs. of butter. be easeful "
sugar,1900,2,1396,749,6.3547,True,"northern weekly gazette. delieioua sponge pudding.--two egge, the weight of thorn in flour, butter, and sugar. beat the butter to a cream, add the sugar then eggs (well beaten), and flour. steam hours"
sugar,1900,2,1396,754,6.3764,True,"rams.] plum cakb. half ounce brown and poison's paisley &yu; boz. ordinary flour, 4oz. caster sugar, 2oz. raisins or sultanas 2oz. currants, soz. butter, 2 eggs, half gill milk, half teaspoonful groun"
